Series_Title,Released_Year,Runtime,IMDB_Rating,Director,Star1,No_of_Votes,Gross,Metascore,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_Film-Noir,Genre_Horror,Genre_Mystery,Genre_Thriller,Genre_Western
Bom Yeoareum Gaeul Gyeoul Geurigo Bom,2003,-0.7083785053900056,0.18412699806337648,Ki-duk Kim,Ki-duk Kim,-0.5995340134441804,-0.6263221669683013,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Mar adentro,2014,0.11072086739015248,0.18412699806337648,Alejandro Amenábar,Javier Bardem,-0.5994301043144582,-0.6277869815201951,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Cinderella Man,2005,0.7517551591311458,0.18412699806337648,Ron Howard,Russell Crowe,-0.2981027965723823,-0.33146620554831546,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Kal Ho Naa Ho,2003,2.24750183986013,0.18412699806337648,Nikkhil Advani,Preity Zinta,-0.6425034947352297,-0.6292743023671368,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Mou gaan dou,2002,-0.7796045378056715,0.18412699806337648,Andrew Lau,Alan Mak,-0.4762580556321567,-0.637322238069718,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Pirates of the Caribbean: The Curse of the Black Pearl,2003,0.7161421429233128,0.18412699806337648,Gore Verbinski,Johnny Depp,2.2659191584939697,0.881227132997847,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Big Fish,2003,0.07510785118231952,0.18412699806337648,Tim Burton,Ewan McGregor,0.43252202446654225,-0.30854654388646896,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The Incredibles,2004,-0.2810223108960101,0.18412699806337648,Brad Bird,Craig T. Nelson,1.1715879342199673,0.6624682037222487,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Yeopgijeogin geunyeo,2001,0.5024640456763151,0.18412699806337648,Jae-young Kwak,Tae-Hyun Cha,-0.6976884110703988,3.206021804977114,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Dogville,2003,1.9625977101974665,0.18412699806337648,Lars von Trier,Nicole Kidman,-0.41481108615578133,-0.6305528032020022,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Vizontele,2001,-0.4590873919351749,0.18412699806337648,Yilmaz Erdogan,Ömer Faruk Sorak,-0.7337846090454048,0.35769599059360135,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Donnie Darko,2001,-0.352248343311676,0.18412699806337648,Richard Kelly,Jake Gyllenhaal,1.425367646661464,-0.6308034369651565,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Magnolia,1999,2.318727872275796,0.18412699806337648,Paul Thomas Anderson,Tom Cruise,0.04904843737723214,-0.5264507911352734,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Dancer in the Dark,2000,0.6093030942998139,0.18412699806337648,Lars von Trier,Björk,-0.5238484370449745,-0.6173512492997766,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
The Straight Story,1999,-0.38786135951950895,0.18412699806337648,David Lynch,Richard Farnsworth,-0.5858363452260807,-0.6073069544828169,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Pâfekuto burû,1997,-1.4918648619623307,0.18412699806337648,Satoshi Kon,Junko Iwao,-0.6586032975404394,-0.6343024643889483,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Festen,1998,-0.6371524729743396,0.18412699806337648,Thomas Vinterberg,Ulrich Thomsen,-0.5970249135764741,-0.629968783750003,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Central do Brasil,1998,-0.4590873919351749,0.18412699806337648,Walter Salles,Fernanda Montenegro,-0.725144870524082,-0.610329762832017,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Iron Giant,1999,-1.3137997809231658,0.18412699806337648,Brad Bird,Eli Marienthal,-0.3105352183285693,-0.5229518234098768,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Knockin' on Heaven's Door,1997,-1.2781867647153329,0.18412699806337648,Thomas Jahn,Til Schweiger,-0.7517272708277483,-0.6381498717485513,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Sling Blade,1996,0.43123801326064914,0.18412699806337648,Billy Bob Thornton,Billy Bob Thornton,-0.5710567995985192,-0.516404347176081,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Secrets & Lies,1996,0.4668510294684821,0.18412699806337648,Mike Leigh,Timothy Spall,-0.7216455777731396,-0.5714170353766711,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Twelve Monkeys,1995,0.21755991601365138,0.18412699806337648,Terry Gilliam,Bruce Willis,0.9313622509054839,-0.3538951513752321,10.0,False,False,False,False,False,False,False,False,False,False,True,False,False
Kôkaku Kidôtai,1995,-1.4206388295466648,0.18412699806337648,Mamoru Oshii,Atsuko Tanaka,-0.44149739558916984,-0.6355997105199545,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
The Nightmare Before Christmas,1993,-1.6699299430014956,0.18412699806337648,Henry Selick,Danny Elfman,0.08103411242645844,-0.26464003571016814,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Groundhog Day,1993,-0.7796045378056715,0.18412699806337648,Harold Ramis,Bill Murray,0.9299808707103521,-0.2854135599585635,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Bound by Honor,1993,2.0338237426131323,0.18412699806337648,Taylor Hackford,Damian Chapa,-0.7483532802626474,-0.6157963697687612,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Scent of a Woman,1992,1.1791113536251414,0.18412699806337648,Martin Brest,Al Pacino,-0.02987360279773633,-0.32029416824422013,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Aladdin,1992,-1.1713477160918342,0.18412699806337648,Ron Clements,John Musker,0.3060798943488622,0.4431220064069704,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
JFK,1991,2.354340888483629,0.18412699806337648,Oliver Stone,Kevin Costner,-0.40213722848053374,-0.28790833102600594,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Beauty and the Beast,1991,-1.3850258133388318,0.18412699806337648,Gary Trousdale,Kirk Wise,0.438512080179946,0.45116836010207484,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
Dances with Wolves,1990,2.0694367588209652,0.18412699806337648,Kevin Costner,Kevin Costner,-0.10215768327397372,0.2782481173672855,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Do the Right Thing,1989,-0.10295722985684527,0.18412699806337648,Spike Lee,Danny Aiello,-0.5631383126835043,-0.5011313634273213,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Rain Man,1988,0.3600119808449832,0.18412699806337648,Barry Levinson,Dustin Hoffman,0.6093081279346815,0.25133982184189757,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Akira,1988,0.03949483497448656,0.18412699806337648,Katsuhiro Ôtomo,Mitsuo Iwata,-0.332432539342109,-0.6354143171531877,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
The Princess Bride,1987,-0.8864435864291704,0.18412699806337648,Rob Reiner,Cary Elwes,0.36736794397977984,-0.4846527705844214,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Der Himmel über Berlin,1987,0.1819468998058184,0.18412699806337648,Wim Wenders,Bruno Ganz,-0.6386466323320076,-0.6215802189532739,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Au revoir les enfants,1987,-0.6727654891821726,0.18412699806337648,Louis Malle,Gaspard Manesse,-0.7412079995188016,-0.615566322002271,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Tenkû no shiro Rapyuta,1986,0.07510785118231952,0.18412699806337648,Hayao Miyazaki,Mayumi Tanaka,-0.3775963369608235,2.9234414405233755,10.0,False,True,False,False,False,False,False,False,False,False,False,False,False
The Terminator,1984,-0.5659264405586738,0.18412699806337648,James Cameron,Arnold Schwarzenegger,1.6078473592082108,-0.4471314037803545,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Gandhi,1982,2.425566920899295,0.18412699806337648,Richard Attenborough,Ben Kingsley,-0.17123280533231625,-0.375653077288656,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Kagemusha,1980,2.0338237426131323,0.18412699806337648,Akira Kurosawa,Tatsuya Nakadai,-0.738054051816642,-0.3080152331426995,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Being There,1979,0.25317293222148435,0.18412699806337648,Hal Ashby,Peter Sellers,-0.6358869280926179,-0.4880371870388694,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Annie Hall,1977,-1.0645086674683353,0.18412699806337648,Woody Allen,Woody Allen,-0.06683774762101094,-0.4431515107568659,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Jaws,1975,0.03949483497448656,0.18412699806337648,Steven Spielberg,Roy Scheider,0.8242288820109083,0.6552989637259921,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
Dog Day Afternoon,1975,0.07510785118231952,0.18412699806337648,Sidney Lumet,Al Pacino,-0.11625876340746599,-0.3894229549397696,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Young Frankenstein,1974,-0.6015394567665068,0.18412699806337648,Mel Brooks,Gene Wilder,-0.3983200960386759,-0.20883530899897362,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Papillon,1973,1.0010462725859766,0.18412699806337648,Franklin J. Schaffner,Steve McQueen,-0.464736366836477,-0.37317006680509796,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
The Exorcist,1973,-0.03173119744117936,0.18412699806337648,William Friedkin,Ellen Burstyn,0.2710808545376889,0.5205106581086019,10.0,False,False,False,False,False,False,False,False,False,True,False,False,False
Sleuth,1972,0.5380770618841481,0.18412699806337648,Joseph L. Mankiewicz,Laurence Olivier,-0.6996901898929904,-0.6178625760057018,10.0,False,False,False,False,False,False,False,False,False,False,True,False,False
The Last Picture Show,1971,-0.1741832622725112,0.18412699806337648,Peter Bogdanovich,Timothy Bottoms,-0.7066948876966237,-0.4932334895911908,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Fiddler on the Roof,1971,2.0694367588209652,0.18412699806337648,Norman Jewison,Topol,-0.715756375038584,-0.2376895334192661,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Il conformista,1970,-0.352248343311676,0.18412699806337648,Bernardo Bertolucci,Jean-Louis Trintignant,-0.7537259934994657,-0.6354701898763713,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Butch Cassidy and the Sundance Kid,1969,-0.4590873919351749,0.18412699806337648,George Roy Hill,Paul Newman,-0.219446641523468,-0.12919322694284407,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Rosemary's Baby,1968,0.5024640456763151,0.18412699806337648,Roman Polanski,Mia Farrow,-0.24454986480402838,0.7927124167314078,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Planet of the Apes,1968,-0.38786135951950895,0.18412699806337648,Franklin J. Schaffner,Charlton Heston,-0.33167155777443674,-0.4720284902155202,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False
The Graduate,1967,-0.6015394567665068,0.18412699806337648,Mike Nichols,Dustin Hoffman,-0.061174700051145066,-0.11607740988607687,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Who's Afraid of Virginia Woolf?,1966,0.28878594842931726,0.18412699806337648,Mike Nichols,Elizabeth Taylor,-0.6257985740569314,3.5360431957269824,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Sound of Music,1965,1.7489196129504687,0.18412699806337648,Robert Wise,Julie Andrews,-0.2086370358814736,0.1738029788235365,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False
Doctor Zhivago,1965,2.6392450181462928,0.18412699806337648,David Lean,Omar Sharif,-0.622812714652852,-0.08236425844506415,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Per un pugno di dollari,1964,-0.8508305702213375,0.18412699806337648,Sergio Leone,Clint Eastwood,-0.2306596590808549,-0.5660307078570769,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
8½,1963,0.5380770618841481,0.18412699806337648,Federico Fellini,Marcello Mastroianni,-0.5038031434611913,-0.6379140929361072,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Vivre sa vie: Film en douze tableaux,1962,-1.5274778781701637,0.18412699806337648,Jean-Luc Godard,Anna Karina,-0.750700404134022,1.7624331220230032,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Hustler,1961,0.3956249970528162,0.18412699806337648,Robert Rossen,Paul Newman,-0.6070307515385577,-0.5969544766495835,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
La dolce vita,1960,1.8201456453661347,0.18412699806337648,Federico Fellini,Marcello Mastroianni,-0.6328430018219291,-0.5410767785998033,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False
Rio Bravo,1959,0.6449161105076469,0.18412699806337648,Howard Hawks,John Wayne,-0.6643702542400276,-0.5758063200960208,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False
Anatomy of a Murder,1959,1.357176434664306,0.18412699806337648,Otto Preminger,James Stewart,-0.6535453678436622,-0.5789653601834149,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Touch of Evil,1958,-0.9932826350526693,0.18412699806337648,Orson Welles,Charlton Heston,-0.5356268425140858,-0.6270342146039999,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
Cat on a Hot Tin Roof,1958,-0.5303134243508408,0.18412699806337648,Richard Brooks,Elizabeth Taylor,-0.6987305585184961,-0.5507562565227648,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
Sweet Smell of Success,1957,-0.9576696188448364,0.18412699806337648,Alexander Mackendrick,Burt Lancaster,-0.7504559120640871,1.8017137358648416,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False
The Killing,1956,-1.3850258133388318,0.18412699806337648,Stanley Kubrick,Sterling Hayden,-0.5867531904883364,0.8998343169008308,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
The Night of the Hunter,1955,-1.1001216836761682,0.18412699806337648,Charles Laughton,Robert Mitchum,-0.5859035805453128,-0.6349127063611061,10.0,False,False,False,False,True,False,False,False,False,False,False,False,False
